FID,Cause_of_Death,Latitude,Longitude,PointType,Slope,Elevation,Aspect,Rough,RelCont9am,RelCont2pm,RelCont6pm,DirecDurat,DiffuseRad,DirectRad,TotalSolar,MSAVI2,TotAveArid
282,Skeletal Remains,31.4488,-111.208,BodyLocation,12.12020016,1368.869995,47.38700104,6.475949764,0.205109589,0,0,14.10849953,2115.820068,3027.110107,5142.930176,0.282666275,0.340961009
284,,31.44942988,-110.0527205,RandomLocation,1.371250033,1382.660034,277.8320007,0.525268972,0,0.062477378,0.176072784,13.56680012,1873.219971,6074.97998,7948.189941,-0.081184817,0.211862996
286,,31.45013956,-110.4061717,RandomLocation,15.90929985,1907.680054,199.5059967,7.629030228,0,0.194542892,0.051472938,3.381089926,1310.030029,1052.939941,2362.969971,0.705974752,0.318547994
288,Blunt Force Injury,31.45083,-110.97396,BodyLocation,3.066989899,1059.689941,18.10960007,1.388429999,0.146828371,0,0,14.10849953,2104.879883,2776.52002,4881.399902,-0.642419661,0.231095999
290,Skeletal Remains,31.45098,-110.36345,BodyLocation,22.84799957,2076.280029,268.6029968,8.984620094,0,0.067632128,0.174404699,11.58930016,1750.619995,3359.98999,5110.600098,-0.072408794,0.486667991
292,Skeletal Remains,31.45113,-111.133386,BodyLocation,27.02680016,1615.660034,230.852005,14.76599979,0,0.103761534,0.162608825,14.10849953,2005.540039,4198.47998,6204.009766,-0.140881728,0.257236004
294,Undetermined,31.451322,-110.961247,BodyLocation,0.529946029,1053.790039,266.723999,0.195435002,0,0.068464629,0.174092545,14.10849953,2096.969971,5622.649902,7719.620117,-0.107899548,0.231095999
296,,31.45273193,-109.2970608,RandomLocation,12.08979988,1330.630005,279.6700134,5.247189999,0,0.060453211,0.176747684,14.10849953,2105.919922,6056.709961,8162.640137,-0.072268182,0.210213006
298,Exposure,31.45417,-109.37305,BodyLocation,3.696890116,1328.069946,192.0610046,1.565189958,0,0.228662136,0,12.85849953,1429.27002,902.1370239,2331.409912,0.416952205,0.246878996
300,,31.45479166,-110.9929796,RandomLocation,2.693160057,1075.560059,345.2160034,1.11108005,0,0,0.181220535,14.10849953,2058.22998,2468.969971,4527.200195,-0.030185241,0.231095999
302,,31.4575114,-109.3395603,RandomLocation,0.765404999,1299.910034,198.4109955,0.339233011,0,0.200704256,0.036720717,13.26130009,1405.719971,1562.949951,2968.669922,-0.077151279,0.208906993
304,Drowning,31.45782,-110.97035,BodyLocation,0.095401101,1049.959961,315.5780029,0.122559004,0,0.038442095,0.183197288,14.10849953,2035.869995,4444.189941,6480.060059,-0.031945621,0.231095999
306,,31.459242,-111.029924,BodyLocation,0.698507011,1067.98999,70.27200317,0.326781988,0.207595118,0,0,14.10849953,2028.72998,5211.569824,7240.299805,-0.118336438,0.234460995
308,Undetermined,31.46005,-111.028933,BodyLocation,1.186159968,1066.819946,5.798480034,0.533080995,0.068936699,0,0.088834942,14.10849953,2108.560059,2819.830078,4928.399902,-0.061907639,0.234460995
310,Exposure,31.46045,-111.2177,BodyLocation,27.03639984,1408.099976,276.6650085,12.44209957,0,0.062070955,0.176220508,14.10849953,2023.51001,6139.890137,8163.399902,0.107373312,0.340961009
312,Exposure,31.460833,-110.082667,BodyLocation,1.32088995,1313.329956,258.1849976,0.581543028,0,0.075081344,0.171956156,13.88630009,1975.47998,6030.799805,8006.279785,-0.009301923,0.195407003
314,,31.4620788,-111.1420767,RandomLocation,26.84129906,1373.76001,74.89730072,12.57740021,0.20747824,0,0,14.10849953,2117.050049,5932.140137,8049.189941,0.063513407,0.417477012
316,,31.46215596,-109.9774665,RandomLocation,29.15309906,1962.52002,286.2030029,14.32139969,0,0.056378916,0.17807891,14.10849953,1789.670044,5905.859863,7695.529785,0.481384208,0.403768986
318,Exposure,31.46315,-111.24279,BodyLocation,10.04710007,1270.189941,91.5970993,4.607180119,0.20441832,0,0,14.10849953,2112.689941,5574.939941,7687.620117,-0.727726134,0.308688998
320,Skeletal Remains,31.46345,-110.98145,BodyLocation,0.581022024,1045.619995,222.6620026,0.284058005,0,0.11973297,0.155406249,14.10849953,1974.160034,3805.25,5779.410156,0.628909314,0.229637995
322,,31.46392057,-110.6416034,RandomLocation,7.986420155,1533.560059,17.90620041,3.624629974,0.147482407,0,0,14.10849953,2081.570068,2578,4659.569824,-0.043659798,0.284456015
324,,31.46662212,-109.2288451,RandomLocation,1.134960055,1294.280029,164.8739929,0.484375,0.168903433,0.016870158,0,13.85849953,1994.839966,1211.5,3206.340088,-0.114479711,0.219861999
326,Exposure,31.46676,-109.35206,BodyLocation,0.846216977,1315.98999,164.1809998,0.387450993,0.158703059,0.027615328,0,13.11540031,1274.819946,1167.380005,2442.209961,-0.168560592,0.218397006
328,,31.46699278,-110.8580375,RandomLocation,16.02120018,1251.209961,301.1040039,8.535770416,0,0.046914078,0.181168345,14.10849953,2116.790039,5951.629883,8068.419922,-0.082865975,0.240997002
330,Exposure,31.467633,-110.793333,BodyLocation,6.237530231,1287.170044,319.0419922,3.228519917,0,0.032778814,0.18420289,14.10849953,2103.580078,5703.399902,7806.970215,-0.036024345,0.245418996
332,,31.46933871,-111.2070645,RandomLocation,2.11593008,1341.390015,100.3899994,1.205199957,0.206628833,0,0,14.10849953,2036.310059,4410.950195,6447.259766,0.048117922,0.308688998
334,Exposure,31.47005,-111.1542,BodyLocation,24.92620087,1370.77002,74.68589783,12.29899979,0.207519565,0,0,14.10849953,2060.280029,6150.72998,8211.009766,-0.051052739,0.284177005
336,Skeletal Remains,31.47035,-111.077016,BodyLocation,12.41469955,1133.319946,286.0660095,5.557499886,0,0.056538941,0.178025646,14.10849953,1976.77002,6133.72998,8110.5,0.006389907,0.234182999
338,Blunt Force Injury,31.470583,-111.218883,BodyLocation,6.861999989,1369.560059,175.904007,2.652950048,0.020547133,0.141421281,0,14.10849953,1977.949951,973.7789917,2951.72998,-0.104048973,0.308688998
340,,31.47163702,-110.5532257,RandomLocation,2.395400047,1539.189941,260.5109863,1.159180045,0,0.072773871,0.172717424,14.10849953,2103.649902,5698.52002,7802.180176,-0.125489921,0.268893003
342,Exposure,31.471806,-111.319722,BodyLocation,4.942150116,1242.579956,301.2359924,2.336299896,0,0.046870373,0.181179394,14.10849953,2112.689941,5805.149902,7917.839844,0.31538266,0.292281002
344,Exposure,31.47195,-111.27282,BodyLocation,18.00839996,1271.810059,354.0589905,7.363399982,0,0,0.167497961,14.10849953,1920.050049,2383.189941,4303.240234,0,0.274814993
346,,31.47297234,-110.4051137,RandomLocation,26.55310059,2079.080078,321.5660095,15.55690002,0,0.029772531,0.184675084,9.982130051,1574.52002,2056.879883,3631.399902,0.718681409,0.356171012
348,Exposure,31.4738,-111.33495,BodyLocation,3.656399965,1298.47998,159.6829987,2.433840036,0.132726203,0,0.006994217,12.98349953,2039.430054,4383.350098,6422.779785,0.550245442,0.278988987
350,,31.4766706,-110.1046815,RandomLocation,11.05160046,1266.76001,317.7019958,5.450679779,0,0.040720876,0.182961745,14.10849953,2013.819946,5139.129883,7152.950195,-0.042770966,0.190990001
352,Exposure,31.4775,-110.533056,BodyLocation,25.06850052,1645.23999,164.253006,11.89620018,0.127725907,0.059711164,0,12.79599953,1067.290039,1171.569946,2238.860107,-0.132334355,0.233998001
354,,31.47814592,-111.3609389,RandomLocation,12.34140015,1235.48999,227.0420074,6.050419807,0,0.109668412,0.160117687,14.10849953,2092.139893,5785.370117,7877.509766,0,0.278988987
356,Exposure,31.4788,-111.0537,BodyLocation,19.59729958,1154.51001,116.0699997,9.651000023,0.206011446,0,0,14.10849953,2113.98999,5547.209961,7661.209961,-0.007325811,0.234182999
358,,31.4803289,-109.437264,RandomLocation,17.22089958,1446.939941,278.4119873,7.32848978,0,0.061020956,0.176562836,13.39420033,1741.819946,5919.370117,7661.200195,-0.194936584,0.223149002
360,,31.48115989,-109.9994219,RandomLocation,12.99629974,1732.869995,41.10760117,6.919680119,0.207137339,0,0,14.10849953,1916.040039,4848.439941,6764.47998,-0.206372818,0.329315007
362,Undetermined,31.4814,-109.333,BodyLocation,0.832563996,1330.01001,124.3010025,0.418700993,0.20499,0,0,13.26130009,1586.26001,4064.26001,5650.529785,-0.012944442,0.218397006
364,,31.482468,-110.5433966,RandomLocation,29.87479973,1816.579956,185.701004,12.90359974,0,0.224834055,0,2.273859978,1482.469971,449.0809937,1931.550049,-0.11150425,0.279143989
366,,31.48286105,-109.7253342,RandomLocation,0.298588991,1234.839966,110.0250015,0.162109002,0.205859692,0,0,13.73349953,2005.22998,5662.75,7667.97998,0.134741263,0.175612003
368,Exposure,31.483172,-111.063102,BodyLocation,5.89921999,1208.780029,71.93990326,2.692260027,0.207641663,0,0,13.73349953,2058.340088,5979.830078,8038.169922,0.251033061,0.234182999
370,Exposure,31.4846,-111.41505,BodyLocation,1.740579963,1208,123.6640015,0.921997011,0.204937254,0,0,14.10849953,1959.890015,3910.429932,5870.310059,0.50653001,0.249461994
372,,31.48481827,-109.168877,RandomLocation,1.544989944,1341.670044,225.2359924,0.811890006,0,0.133211916,0.149335255,0.387897015,76.41069794,115.3320007,191.7420044,-0.101335167,0.220983997
374,Other Disease,31.485633,-110.511067,BodyLocation,9.060409546,1667.699951,1.056249976,3.430540085,0.031662646,0,0.12717345,14.10849953,1997.719971,2354.51001,4352.22998,-0.568352151,0.280602992
376,,31.48763597,-110.2065962,RandomLocation,0.714329004,1351.150024,82.97570038,0.325195014,0.207035093,0,0,14.10849953,1968.5,6131.27002,8099.77002,0.457999033,0.204178005
378,Exposure,31.48776,-111.01434,BodyLocation,3.283250093,1114.660034,33.65879822,2.146239996,0.20658105,0,0,14.10849953,2095.290039,5626.350098,7721.640137,0.077759882,0.225777999
380,Skeletal Remains,31.488702,-111.542051,BodyLocation,2.043839931,1078.050049,143.1340027,1.035519958,0.198685182,0,0,13.35849953,1678.699951,3775.040039,5453.740234,0.023600463,0.214799002
382,,31.48933037,-111.5526266,RandomLocation,3.254489899,1093.530029,95.95559692,1.366819978,0.206516389,0,0,14.10849953,1969.310059,3812.73999,5782.049805,-0.032359071,0.214799002
384,Exposure,31.489567,-111.461233,BodyLocation,2.765330076,1111.839966,294.9500122,1.533329964,0,0.049035008,0.180469596,14.10849953,2105.959961,5725.759766,7831.720215,0.050550741,0.216961995
386,,31.4906833,-110.8204616,RandomLocation,11.21189976,1211.199951,262.1589966,4.523930073,0,0.071847997,0.173027205,14.10849953,2050.790039,5962.02002,8012.810059,0.040683577,0.245418996
388,,31.49078637,-109.0973471,RandomLocation,27.7609005,1615.280029,266.4129944,11.95119953,0,0.069046977,0.173942946,13.48349953,1791.099976,5915.919922,7707.029785,0.482844099,0.417477012
390,Skeletal Remains,31.491083,-111.499641,BodyLocation,2.847759962,1069.410034,251.4880066,1.261109948,0,0.080143256,0.170312224,12.77519989,1659.099976,5027.600098,6686.709961,0.212173207,0.208747
392,Skeletal Remains,31.49125,-111.44323,BodyLocation,3.331700087,1173.819946,179.7359924,1.423460007,0,0.196367162,0,0.325397015,36.61330032,89.95580292,126.5690002,0.747778691,0.249461994
394,,31.49177852,-111.4512993,RandomLocation,5.512469769,1154.300049,0.29262799,2.378779888,0,0.025411839,0.185353982,12.99489975,1989.380005,2287.919922,4277.290039,0.055313639,0.249461994
396,Other Disease,31.49293,-111.40696,BodyLocation,17.39599991,1296.900024,13.22789955,11.61760044,0.129665029,0,0.011113111,14.10849953,1963.380005,2336.75,4300.129883,0.418046862,0.274141014
398,Exposure,31.4943,-109.217,BodyLocation,7.622280121,1316.709961,202.0059967,3.753050089,0,0.182864193,0.079248831,14.10849953,2117.159912,1862.579956,3979.73999,-0.059394298,0.219861999
400,Undetermined,31.49509,-110.76714,BodyLocation,24.14669991,1293.030029,350.2550049,10.20779991,0,0,0.171761654,14.10849953,2090.610107,3889.540039,5980.149902,-0.026933584,0.285910994
402,Exposure,31.4957,-111.5035,BodyLocation,2.853189945,1067.22998,301.6619873,1.335940003,0,0.046354392,0.18134444,13.73349953,2076.73999,5708.259766,7785,0.132784985,0.208747
404,Undetermined,31.49607,-109.32333,BodyLocation,1.307330012,1355.650024,211.2310028,0.650390983,0,0.155560055,0.139091424,13.77519989,1803.609985,3108.560059,4912.160156,0.138611312,0.216101006
406,,31.4976703,-109.8198455,RandomLocation,0.990442991,1339.77002,90.63970184,0.363159001,0.206764923,0,0,13.17099953,1606.280029,5829.589844,7435.859863,0.492500187,0.182701007
408,Undetermined,31.498441,-110.772099,BodyLocation,7.700290203,1256.060059,263.4750061,3.440550089,0,0.071374593,0.173180793,14.10849953,2113.949951,5550.830078,7664.790039,-0.06128829,0.285910994
410,Skeletal Remains,31.49908,-111.40091,BodyLocation,7.106520176,1278.699951,184.0879974,2.767940044,0,0.213671144,0,14.10849953,2012.640015,1003.799988,3016.439941,0.079445168,0.274141014
412,,31.49962017,-109.4111743,RandomLocation,2.35258007,1427.170044,190.2689972,0.973877013,0,0.229813385,0,14.10849953,2068.429932,1161.609985,3230.040039,0.067064232,0.222743005
414,Skeletal Remains,31.5011,-111.44025,BodyLocation,6.390230179,1170.089966,144.2749939,3.261470079,0.197260674,0,0,13.73349953,2078.77002,2171.129883,4249.899902,0.174032757,0.249461994
416,Gunshot Wound,31.501153,-111.551928,BodyLocation,1.583050013,1094.189941,172.697998,0.627686024,0.075655515,0.103044482,0,13.73349953,1893.319946,887.9260254,2781.25,-0.074482671,0.214799002
418,Other Disease,31.5012,-111.45567,BodyLocation,5.132589817,1153.359985,161.9570007,2.298710108,0.178187799,0.002217064,0,13.88630009,2037.930054,2575.330078,4613.27002,0.043298159,0.216961995
420,,31.50176801,-111.2429634,RandomLocation,11.15820026,1236.579956,190.9250031,5.061649799,0,0.110698677,0.159646526,14.10849953,1997.189941,3634.840088,5632.029785,-0.113682826,0.308688998
422,Skeletal Remains,31.50278,-111.45786,BodyLocation,5.758039951,1165.77002,179.0749969,2.212280035,0,0.222041993,0,3.026390076,785.9249878,672.1950073,1458.119995,0.466738332,0.216961995
424,Exposure,31.50396,-111.45824,BodyLocation,5.607120037,1169.22998,242.7769928,2.830569983,0,0.089012294,0.167420476,2.950000048,1119.609985,1404.150024,2523.76001,0.037387532,0.216961995
426,Skeletal Remains,31.504369,-110.778111,BodyLocation,20.11899948,1228.859985,223.0590057,10.41380024,0,0.118860676,0.155922462,14.10849953,1974.329956,3785,5759.319824,0.512669461,0.250544012
428,Skeletal Remains,31.50625,-111.129433,BodyLocation,25.60569954,1333.410034,8.718649864,11.18239975,0.085892792,0,0.069201571,14.10849953,2097.590088,2693.310059,4790.899902,-0.060593698,0.301872998
430,Gunshot Wound,31.507166,-111.214333,BodyLocation,19.16749954,1336.930054,309.2999878,10.13619995,0,0.040524109,0.182994508,14.10849953,1880.420044,4900.419922,6780.839844,0.430068305,0.264209986
432,,31.50768147,-110.5410624,RandomLocation,9.179269791,1628.75,356.2619934,4.612180233,0.009870535,0,0.146432647,14.10849953,2078.77002,2561.189941,4639.959961,0.44540282,0.252119988
434,,31.50945467,-110.0405169,RandomLocation,3.741240025,1405.589966,288.2950134,2.080440044,0,0.055191277,0.178461863,14.10849953,2110.610107,5776.25,7886.859863,-0.054192583,0.197911993
436,,31.50978629,-109.4867558,RandomLocation,2.312799931,1417.02002,340.5220032,1.054200053,0,0.002435233,0.188936188,14.10849953,2109.899902,2850.580078,4960.47998,0.007490847,0.218219995
438,,31.510274,-111.369271,BodyLocation,13.42730045,1271.939941,355.8890076,6.410890102,0.000664057,0,0.154565556,14.10849953,2083.5,2589.76001,4673.259766,0.02817274,0.273469001
440,Gunshot Wound,31.5108,-111.6298,BodyLocation,5.930850029,999.3699951,231.5829926,3.084290028,0,0.103471521,0.16269902,1.722219944,722.1030273,626.8740234,1348.97998,0.25157432,0.204806998
442,Skeletal Remains,31.511,-111.561833,BodyLocation,1.274119973,1117.849976,321.8259888,0.635864019,0,0.029927602,0.184636043,14.10849953,2090.679932,2636.810059,4727.490234,0.033760083,0.222067997
444,,31.51181191,-109.1041236,RandomLocation,16.47439957,1621.439941,261.3059998,10.24349976,0,0.073294518,0.172555573,14.10849953,2091.879883,4890.720215,6982.600098,0.275893855,0.314525992
446,Undetermined,31.51252,-111.63685,BodyLocation,2.958549976,952.882019,130.4109955,1.568179965,0.203428339,0,0,2.178570032,736.3610229,226.8320007,963.1929932,-0.044812302,0.204806998
448,Skeletal Remains,31.51492,-110.83563,BodyLocation,8.741029739,1246.920044,293.2520142,4.17223978,0,0.051992801,0.179509097,14.10849953,2116.110107,5489.129883,7605.240234,-0.008888538,0.248603001
450,Skeletal Remains,31.5151,-111.41805,BodyLocation,2.947530031,1341.01001,223.8999939,1.927729964,0,0.109567205,0.160148438,13.56680012,1658.23999,3779.22998,5437.47998,0.252076441,0.254891008
452,,31.51622192,-111.4528772,RandomLocation,1.770619988,1151.819946,254.2899933,1.432010055,0,0.010573466,0.187656263,14.10849953,2107.310059,5666.450195,7773.759766,0.106957557,0.254891008
454,,31.5169997,-110.9586579,RandomLocation,29.14170074,1454.800049,167.451004,13.63619995,0.143760037,0.042934793,0,13.23349953,1467.050049,1249.01001,2716.060059,-0.096348261,0.265567988
456,Skeletal Remains,31.5197,-111.437516,BodyLocation,1.364850044,1195.640015,283.9030151,0.612549007,0,0.057234552,0.177784768,12.10849953,1573.780029,4958.47998,6532.259766,0.206121216,0.254891008
458,Undetermined,31.5219,-111.30415,BodyLocation,14.1814003,1187.199951,185.3730011,5.98375988,0,0.226664206,0,14.10849953,2113.820068,1660.160034,3773.97998,0,0.247346997
460,,31.52265227,-109.2430694,RandomLocation,1.803820014,1351.530029,75.15989685,0.767455995,0.207481012,0,0,14.10849953,2092.889893,6110.5,8203.389648,-0.130929509,0.222292006
462,Exposure,31.52351,-111.63275,BodyLocation,11.03499985,972.3070068,265.0799866,4.22533989,0,0.069584253,0.173766278,14.10849953,2109.850098,5623.75,7733.609863,0.084318428,0.204806998
464,,31.52458413,-110.3098553,RandomLocation,1.02046001,1456.640015,132.5679932,0.491820991,0.203184821,0,0,14.10849953,2084.689941,4807.930176,6892.620117,-0.182434513,0.229794994
466,Exposure,31.525433,-111.413666,BodyLocation,8.322739601,1283.560059,140.0469971,4.406859875,0.200145297,0,0,14.10849953,2098.219971,4967.819824,7066.040039,0.274805954,0.254891008
468,,31.5260824,-110.5424718,RandomLocation,5.266379833,1589.640015,50.19749832,2.717040062,0.208812466,0,0,14.10849953,2084.080078,5545.759766,7629.839844,0.099360798,0.244317994
470,,31.52630793,-111.6256684,RandomLocation,5.211999893,996.0620117,158.3769989,2.500610113,0.184614475,0,0,14.10849953,2078.399902,5866.959961,7945.359863,-0.019168155,0.204806998
472,,31.5269855,-110.8732537,RandomLocation,12.04780006,1279.699951,286.9920044,5.504759789,0,0.055827145,0.178257958,14.10849953,2067.129883,5436.779785,7503.910156,-0.110429863,0.251325011
474,,31.527108,-110.7309933,RandomLocation,10.43389988,1324.060059,283.427002,4.490719795,0,0.058515354,0.177380066,14.10849953,2007.02002,6149.830078,8156.850098,0,0.272931993
